time,,open,high,low,close,volume
2012.08.22,0:00,1637.65,1655.6,1634.15,1654.15,14739
2012.08.23,0:00,1653.18,1674.5,1652.25,1669.65,16361
2012.08.24,0:00,1670.13,1673.35,1662.25,1670.15,14815
2012.08.27,0:00,1670.45,1676.4,1662.7,1663.65,12697
2012.08.28,0:00,1663.35,1671.9,1656.5,1666.35,14030
2012.08.29,0:00,1666.1,1669.5,1651.9,1655.9,12706
2012.08.30,0:00,1655.77,1663.75,1650.85,1655.45,12289
2012.08.31,0:00,1655.1,1692.65,1645.75,1691.4,17581
2012.09.03,0:00,1690.92,1694.9,1685.05,1691.95,10432
2012.09.04,0:00,1692,1698.5,1687.65,1694.8,15773
2012.09.05,0:00,1695.2,1695.65,1687.05,1693.05,15610
2012.09.06,0:00,1693.13,1713.45,1691.1,1700.95,20387
2012.09.07,0:00,1701,1741.8,1688.7,1735.4,19628
2012.09.10,0:00,1735.58,1739.65,1724.45,1724.65,15134
2012.09.11,0:00,1725.5,1737.6,1725.5,1731.35,13731
2012.09.12,0:00,1731.41,1746.65,1725,1731.05,18624
2012.09.13,0:00,1730.97,1772.2,1717.85,1767.25,22187
2012.09.14,0:00,1767.15,1777.4,1765.15,1770,21807
2012.09.17,0:00,1770.1,1776.17,1753.95,1761.1,19292
2012.09.18,0:00,1761.83,1772.95,1751.95,1771.25,19888
2012.09.19,0:00,1771.18,1779,1761.75,1769.4,18811
2012.09.20,0:00,1769.41,1771.95,1755.4,1767.8,19016
2012.09.21,0:00,1767.15,1787.05,1766.4,1772.7,19681
2012.09.24,0:00,1772.03,1772.04,1755.15,1763.95,18688
2012.09.25,0:00,1763.88,1774.5,1758.4,1760.4,17497
2012.09.26,0:00,1759.95,1765.15,1735.9,1752.4,16960
2012.09.27,0:00,1753.65,1779.85,1750.8,1776.55,18838
2012.09.28,0:00,1776.6,1782.85,1766.95,1771.7,19854
2012.10.01,0:00,1770.71,1791.2,1762.95,1775.05,26399
2012.10.02,0:00,1775.07,1783.9,1770.2,1774.35,21570
2012.10.03,0:00,1774.23,1781.4,1770.45,1778.5,17271
2012.10.04,0:00,1777.73,1794.75,1777.4,1789.55,19861
2012.10.05,0:00,1789.56,1795.55,1772.6,1780.25,17902
2012.10.08,0:00,1779.45,1779.55,1766.2,1775.25,17051
2012.10.09,0:00,1775.34,1779.2,1760.1,1763.4,20298
2012.10.10,0:00,1764.15,1767.8,1756.55,1761.7,20083
2012.10.11,0:00,1762.8,1774.45,1758.25,1767.15,18319
2012.10.12,0:00,1767.75,1772.85,1751.85,1753.45,16133
2012.10.15,0:00,1753.3,1753.53,1728.15,1736.7,22986
2012.10.16,0:00,1736.67,1747.95,1734.3,1747.85,15600
2012.10.17,0:00,1747.9,1753.05,1742.4,1749.6,17616
2012.10.18,0:00,1749.43,1751.75,1737.7,1741.6,17371
2012.10.19,0:00,1741.22,1742.96,1715.8,1721.1,20141
2012.10.22,0:00,1720.25,1730.4,1713.29,1730.4,18010
2012.10.23,0:00,1730.7,1730.7,1703.5,1706.9,19970
2012.10.24,0:00,1706.95,1714.05,1698.15,1701.35,21988
2012.10.25,0:00,1701.4,1717.55,1701.3,1709.65,17895
2012.10.26,0:00,1710.58,1718.35,1700.3,1710.9,19821
2012.10.29,0:00,1711.5,1716.8,1705.6,1706.95,15198
2012.10.30,0:00,1706.8,1714.8,1704.65,1710.4,14096
2012.10.31,0:00,1710.35,1725.6,1709.1,1719.2,15317
2012.11.01,0:00,1719.43,1726.55,1713.4,1715.95,15117
2012.11.02,0:00,1715.9,1716.6,1674.05,1677.5,22375
2012.11.05,0:00,1676.35,1685.9,1672.25,1685.2,16410
2012.11.06,0:00,1685.05,1720.5,1683.2,1715.35,18750
2012.11.07,0:00,1715.44,1731.45,1702.8,1716.6,28635
2012.11.08,0:00,1717.27,1734.7,1712.3,1730.75,21169
2012.11.09,0:00,1731.15,1738.4,1726.7,1730.7,20490
2012.11.12,0:00,1731.58,1737.55,1725.3,1727.5,15979
2012.11.13,0:00,1727.66,1732.55,1717.5,1724.35,18161
2012.11.14,0:00,1724.45,1733.55,1720.3,1726.05,19193
2012.11.15,0:00,1725.98,1727.5,1704.4,1715.3,20736
2012.11.16,0:00,1715.4,1717.05,1705.35,1713.34,18086
2012.11.19,0:00,1714.27,1735.1,1713.94,1730.75,13955
2012.11.20,0:00,1731.09,1735.2,1721.75,1727.85,16327
2012.11.21,0:00,1727.45,1731.5,1718.65,1728.15,16140
2012.11.22,0:00,1728.95,1732.12,1728.05,1729.2,12912
2012.11.23,0:00,1729.45,1753.95,1727.7,1747.85,12767
2012.11.26,0:00,1751.3,1751.75,1745.6,1748,15339
2012.11.27,0:00,1748.3,1751.4,1740.1,1740.95,15988
2012.11.28,0:00,1741.65,1742.7,1705.6,1719.1,20300
2012.11.29,0:00,1719.3,1728.1,1717.7,1725,15839
2012.11.30,0:00,1725.55,1731.3,1708.1,1713.1,20223
2012.12.03,0:00,1715,1722.4,1712.3,1715.5,15254
2012.12.04,0:00,1715.45,1716.95,1690.85,1697.05,20806
2012.12.05,0:00,1695.8,1706.35,1684.35,1693.4,16029
2012.12.06,0:00,1693.95,1702.8,1685.5,1699.35,16796
2012.12.07,0:00,1699.1,1705.05,1683.3,1704.3,15984
2012.12.10,0:00,1703.7,1716.95,1702.3,1712.35,10973
2012.12.11,0:00,1712.1,1713.95,1704.4,1709.55,11707
2012.12.12,0:00,1709.9,1723,1706.75,1711.1,19419
2012.12.13,0:00,1711.05,1711.05,1689.15,1696.65,19052
2012.12.14,0:00,1697.25,1700.05,1692.95,1694.05,12813
2012.12.17,0:00,1697.7,1699.4,1686.15,1697.65,11186
2012.12.18,0:00,1697.45,1702.75,1660.65,1670.8,14063
2012.12.19,0:00,1670.25,1676.45,1663.05,1666.75,14748
2012.12.20,0:00,1665.3,1671.45,1635.35,1647.5,18128
2012.12.21,0:00,1647.25,1659.35,1635.2,1656.45,16747
2012.12.24,0:00,1656.66,1665.5,1651.55,1658.13,9396
2012.12.26,0:00,1655.27,1667.6,1654.95,1658.95,5373
2012.12.27,0:00,1659.4,1665.05,1652.25,1663.55,11108
2012.12.28,0:00,1663.27,1665.95,1653.25,1655.01,10412
2012.12.31,0:00,1655.25,1668.4,1654.85,1662.4,6751
2013.01.02,0:00,1681.1,1694.5,1680.25,1686.15,9975
2013.01.03,0:00,1685.35,1689.5,1660.4,1663.3,16524
2013.01.04,0:00,1663.2,1663.75,1625.4,1655.16,23956
2013.01.07,0:00,1656.55,1662.25,1642.45,1646.4,15775
2013.01.08,0:00,1647.03,1662.17,1646.2,1658.7,56747
2013.01.09,0:00,1659.37,1665.54,1651.07,1657.2,55619
2013.01.10,0:00,1657.65,1678.41,1653.44,1674.9,57370
2013.01.11,0:00,1674.25,1676.48,1653.01,1662.35,60346
2013.01.14,0:00,1662.27,1674.39,1659.7,1667.23,50460
2013.01.15,0:00,1667.33,1684.73,1666.14,1678.95,62809
2013.01.16,0:00,1679.52,1684.42,1673.12,1679.45,54610
2013.01.17,0:00,1680.18,1696.98,1666.39,1687.2,62655
2013.01.18,0:00,1687.3,1694.9,1683.27,1683.68,54681
2013.01.21,0:00,1685.44,1690.96,1684.54,1689.85,35589
2013.01.22,0:00,1689.46,1695.75,1686.45,1692.32,52492
2013.01.23,0:00,1691.65,1694.64,1683.34,1685.5,47451
2013.01.24,0:00,1683.85,1685.83,1664.7,1667.45,58460
2013.01.25,0:00,1667.1,1671.95,1655.63,1658.22,53812
2013.01.28,0:00,1658.28,1661.96,1651.61,1655.42,52098
2013.01.29,0:00,1654.53,1665.66,1654.3,1663.42,49799
2013.01.30,0:00,1663.4,1683.66,1662.46,1676.52,57458
2013.01.31,0:00,1674.92,1680.45,1657.52,1663.28,53383
2013.02.01,0:00,1663.85,1681.72,1659.71,1666.75,57270
2013.02.04,0:00,1668.18,1677.21,1661.33,1673.85,52382
2013.02.05,0:00,1674.13,1685.04,1666.31,1672.45,56841
2013.02.06,0:00,1672.25,1679.34,1667.92,1677.15,55735
2013.02.07,0:00,1677.43,1682.74,1662.86,1671.03,55500
2013.02.08,0:00,1671,1673.22,1664.72,1666.85,52468
2013.02.11,0:00,1667.35,1669.19,1643.29,1647.58,46878
2013.02.12,0:00,1647.75,1652.91,1638.82,1650.75,53387
2013.02.13,0:00,1651.78,1653.29,1640.13,1642.1,52164
2013.02.14,0:00,1642.13,1649.63,1632.51,1634.4,55141
2013.02.15,0:00,1633.8,1635.71,1597.62,1609.44,64310
2013.02.18,0:00,1609.33,1618.51,1606.76,1609,44002
2013.02.19,0:00,1609.68,1614.8,1600.37,1604.7,51790
2013.02.20,0:00,1604.38,1608.85,1558.24,1564.08,73812
2013.02.21,0:00,1567.91,1584.49,1554.66,1575.65,80671
2013.02.22,0:00,1577,1586.8,1569.61,1580.98,63612
2013.02.25,0:00,1579.98,1596.59,1574.87,1592.89,65869
2013.02.26,0:00,1592.88,1619.67,1584.08,1613.28,81618
2013.02.27,0:00,1613.47,1614.42,1592.06,1596.88,62569
2013.02.28,0:00,1596.78,1602.6,1574.61,1579.2,66972
2013.03.01,0:00,1579.23,1586.89,1564.5,1575.72,71646
2013.03.04,0:00,1578.6,1584.49,1569.05,1573.47,58414
2013.03.05,0:00,1573.83,1586.04,1571.59,1574.8,52527
2013.03.06,0:00,1575.15,1584.55,1566.95,1583.37,55472
2013.03.07,0:00,1583.98,1585.1,1574.61,1578.48,52003
2013.03.08,0:00,1577.83,1583.36,1561.15,1578.36,54645
2013.03.11,0:00,1577.9,1582.92,1575.11,1580.63,40897
2013.03.12,0:00,1581.59,1597.94,1579.62,1592.35,47259
2013.03.13,0:00,1592.78,1598.92,1585.16,1588.13,40936
2013.03.14,0:00,1588.79,1593.02,1576.59,1589.73,43267
2013.03.15,0:00,1590.36,1598.55,1588.11,1591.67,37514
2013.03.18,0:00,1603.52,1610.76,1590.65,1604.55,53059
2013.03.19,0:00,1605.65,1615.29,1599.68,1610.63,45019
2013.03.20,0:00,1612.91,1614.37,1600.66,1606.98,36717
2013.03.21,0:00,1606.07,1616.55,1604.08,1613.48,36552
2013.03.22,0:00,1615.22,1615.62,1603.22,1608.26,36684
2013.03.25,0:00,1608,1613.24,1589.38,1604.95,48757
2013.03.26,0:00,1603.79,1605.65,1594.24,1598.28,37675
2013.03.27,0:00,1600.11,1607.98,1591,1604.9,38732
2013.03.28,0:00,1604.56,1607.27,1593.6,1595.95,38096
2013.03.29,0:00,1596.38,1599.25,1594.3,1598.23,915
2013.04.01,0:00,1597.4,1600.63,1594.41,1598.99,29667
2013.04.02,0:00,1598.8,1603.46,1573.44,1575.41,39759
2013.04.03,0:00,1576.08,1576.82,1549.41,1557.4,53800
2013.04.04,0:00,1557.35,1559.15,1539.75,1554.18,60178
2013.04.05,0:00,1553.83,1580.86,1548.98,1580.6,52451
2013.04.08,0:00,1581.02,1582.77,1566.9,1572.95,40266
2013.04.09,0:00,1572.55,1589.92,1570.05,1585.02,44450
2013.04.10,0:00,1584.88,1588.24,1555.31,1558.03,54524
2013.04.11,0:00,1559.15,1567.93,1553.01,1560.83,48198
2013.04.12,0:00,1560.08,1564.26,1480.75,1482.67,72202
2013.04.15,0:00,1480.57,1495.15,1335.01,1347.38,146333
2013.04.16,0:00,1355.94,1403.18,1321.33,1366.85,116644
2013.04.17,0:00,1368.6,1394.63,1364.63,1375.92,95131
2013.04.18,0:00,1376.1,1401.72,1336.26,1390.05,80820
2013.04.19,0:00,1393,1424.8,1385.48,1403.35,71711
2013.04.22,0:00,1408.15,1438.75,1403.49,1426,67969
2013.04.23,0:00,1425.5,1432.38,1404.54,1412.6,76749
2013.04.24,0:00,1413.25,1433.57,1411.92,1431.28,75006
2013.04.25,0:00,1431,1468.77,1426.65,1467.44,77688
2013.04.26,0:00,1467.2,1484.96,1447.75,1461.85,89691
2013.04.29,0:00,1466.87,1478.49,1461.94,1475.25,65940
2013.04.30,0:00,1475.93,1479.77,1460.69,1476.1,64948
2013.05.01,0:00,1475.88,1477.56,1440.05,1457.22,57977
2013.05.02,0:00,1456.98,1473.31,1448.45,1466.55,64362
2013.05.03,0:00,1466.65,1487.6,1455.65,1470.25,68351
2013.05.06,0:00,1469.81,1478.52,1464.19,1468.96,50251
2013.05.07,0:00,1469.35,1470.34,1440.95,1452.18,71232
2013.05.08,0:00,1452.23,1476.26,1447.3,1473.5,59968
2013.05.09,0:00,1473.38,1475.89,1453.07,1457.6,59856
2013.05.10,0:00,1457.78,1461.78,1419.32,1448.09,88682
2013.05.13,0:00,1448.69,1448.69,1425.58,1430.06,65711
2013.05.14,0:00,1430.18,1445.04,1420.87,1424.97,74798
2013.05.15,0:00,1425.33,1430.45,1388.48,1392.5,83363
2013.05.16,0:00,1393.32,1397.91,1369.31,1385.89,92664
2013.05.17,0:00,1386.4,1392.61,1354.95,1359.01,92533
2013.05.20,0:00,1364.34,1398.76,1337.79,1393.38,94423
2013.05.21,0:00,1393.63,1401.12,1359.4,1375.85,87114
2013.05.22,0:00,1375.53,1414.1,1354.18,1369.61,90309
2013.05.23,0:00,1368.53,1397.72,1356.44,1390.53,89594
2013.05.24,0:00,1390.9,1398,1382,1386.23,64133
2013.05.27,0:00,1388.03,1396.26,1384.02,1394.55,29352
2013.05.28,0:00,1393.7,1401.49,1373.3,1380.6,67006
2013.05.29,0:00,1380.73,1395.01,1379.77,1392.3,53373
2013.05.30,0:00,1392.95,1417.68,1388.41,1413.81,67208
2013.05.31,0:00,1413.98,1421.55,1384.54,1387.39,62348
2013.06.03,0:00,1389.15,1416.52,1388.59,1410.85,57434
2013.06.04,0:00,1411.25,1414.66,1388.65,1399.07,59428
2013.06.05,0:00,1399.2,1410.17,1395.35,1402.9,60655
2013.06.06,0:00,1401.43,1423.43,1391.39,1413.5,68790
2013.06.07,0:00,1412.95,1417.51,1377.46,1382.7,70691
2013.06.10,0:00,1382.84,1388.63,1375.46,1385.95,58371
2013.06.11,0:00,1386.1,1387.28,1365.32,1377.78,58699
2013.06.12,0:00,1377.73,1394.19,1373.52,1388.56,53595
2013.06.13,0:00,1388.23,1394.53,1374.13,1385.68,63054
2013.06.14,0:00,1385.6,1391.91,1378.05,1390.23,52447
2013.06.17,0:00,1390.24,1391.57,1380.15,1384.77,42092
2013.06.18,0:00,1384.6,1385.65,1360.61,1367.18,51769
2013.06.19,0:00,1367.35,1376.27,1348.77,1350.85,53957
2013.06.20,0:00,1351.1,1351.1,1275.78,1284.42,95371
2013.06.21,0:00,1278.76,1302.1,1269.11,1296.04,76080
2013.06.24,0:00,1297.04,1301.04,1275.74,1281.92,72689
2013.06.25,0:00,1282.22,1289.13,1271.26,1277.15,59669
2013.06.26,0:00,1277.23,1277.69,1221.38,1226.1,94276
2013.06.27,0:00,1225.73,1244.33,1196.46,1200.15,82607
2013.06.28,0:00,1199.85,1235,1180.04,1234.05,89228
2013.07.01,0:00,1234.45,1261.42,1224.88,1252.02,69715
2013.07.02,0:00,1252.48,1267.07,1239.17,1242.88,59375
2013.07.03,0:00,1242.68,1259.64,1236.45,1252.37,57823
2013.07.04,0:00,1252.45,1257.52,1244.51,1249.23,31783
2013.07.05,0:00,1248.68,1250.31,1207.84,1222.64,57092
2013.07.08,0:00,1222.21,1238.24,1215.35,1236.45,51951
2013.07.09,0:00,1236.33,1260.03,1233.21,1250.94,56418
2013.07.10,0:00,1250.4,1265.6,1243.59,1259.43,61186
2013.07.11,0:00,1266.66,1298.42,1264.31,1285.5,71311
2013.07.12,0:00,1285.58,1288.29,1267.44,1285.05,47388
2013.07.15,0:00,1284.77,1294.52,1273.71,1284.25,40995
2013.07.16,0:00,1283.28,1295.22,1276.78,1291.57,48928
2013.07.17,0:00,1291.45,1300.18,1269.92,1275.36,56718
2013.07.18,0:00,1274.98,1288.34,1273.85,1283.68,47728
2013.07.19,0:00,1283.23,1297.51,1282.03,1295.53,39530
2013.07.22,0:00,1297.3,1339.01,1295.85,1335.33,53011
2013.07.23,0:00,1335.05,1346.38,1326.35,1344.76,48002
2013.07.24,0:00,1346.1,1347.46,1312.78,1321.78,54385
2013.07.25,0:00,1321.58,1337.5,1308.56,1333.26,51605
2013.07.26,0:00,1333.25,1340.46,1312,1332.76,49563
2013.07.29,0:00,1332.9,1337.98,1322.57,1327.71,47038
2013.07.30,0:00,1327.3,1329.77,1317.05,1325.85,39414
2013.07.31,0:00,1325.95,1338.81,1305.47,1324.56,62018
2013.08.01,0:00,1324.03,1330.73,1307.42,1309.83,53148
2013.08.02,0:00,1307.95,1318.14,1282.87,1311.39,55789
2013.08.05,0:00,1312.33,1320.37,1297.09,1302.48,37291
2013.08.06,0:00,1302.73,1306.64,1278.87,1282.67,48009
2013.08.07,0:00,1282.18,1289.07,1272.47,1287.02,42990
2013.08.08,0:00,1286.83,1314.02,1282.62,1312.74,47684
2013.08.09,0:00,1312.85,1316.87,1304.7,1313.97,37132
2013.08.12,0:00,1315.44,1343.67,1314.64,1337.96,42898
2013.08.13,0:00,1337.05,1341.07,1318.4,1321.15,44232
2013.08.14,0:00,1320.5,1335.99,1315.43,1335.56,36729
2013.08.15,0:00,1335.8,1369.65,1318.5,1365.7,60774
2013.08.16,0:00,1365.53,1379.22,1357.33,1376.36,65508
2013.08.19,0:00,1379.89,1384.11,1362.09,1365.45,60649
2013.08.20,0:00,1365.25,1377.23,1351.96,1370.75,62517
2013.08.21,0:00,1370.95,1378.7,1359.43,1366.17,66783
2013.08.22,0:00,1365.8,1381.39,1354.79,1375.54,62397
2013.08.23,0:00,1375.75,1399.6,1368.26,1397.36,57688
2013.08.26,0:00,1398.92,1406.58,1389.14,1404.18,55062
2013.08.27,0:00,1404.48,1423.31,1395.37,1414.65,67061
2013.08.28,0:00,1415.48,1433.3,1413.01,1416.99,71102
2013.08.29,0:00,1418,1418.01,1402.1,1407.33,65616
2013.08.30,0:00,1407.2,1410.83,1391.83,1394.78,58781
2013.09.02,0:00,1393.15,1397.86,1373.65,1391.83,38065
2013.09.03,0:00,1392,1415.91,1384.1,1411.88,58536
2013.09.04,0:00,1411.65,1414.64,1384.3,1391.11,57646
2013.09.05,0:00,1390.9,1399.51,1364.58,1367.03,62160
2013.09.06,0:00,1366.68,1393.03,1358.77,1391.41,54020
2013.09.09,0:00,1390.45,1394.24,1381.67,1386.48,39097
2013.09.10,0:00,1386.23,1390.85,1357.42,1363.35,47369
2013.09.11,0:00,1363.3,1368.12,1356.37,1364.77,43600
2013.09.12,0:00,1365.78,1365.86,1320.25,1321.26,60728
2013.09.13,0:00,1322.15,1330.5,1304.51,1325.86,63646
2013.09.16,0:00,1333.66,1334.46,1302.71,1312.53,60991
2013.09.17,0:00,1312.05,1323.51,1305.81,1310.12,51674
2013.09.18,0:00,1309.65,1367.21,1291.43,1363.75,72932
2013.09.19,0:00,1363.48,1374.87,1358.31,1365.84,64415
2013.09.20,0:00,1365.43,1367.95,1324.41,1325.38,61982
2013.09.23,0:00,1326.53,1331.47,1313.19,1322.22,61382
2013.09.24,0:00,1321.68,1328.92,1305.46,1322.85,64826
2013.09.25,0:00,1322.83,1337.68,1316.21,1333.9,62436
2013.09.26,0:00,1333.15,1338.91,1318.47,1323.54,61336
2013.09.27,0:00,1323.1,1343.67,1319.45,1336.35,69635
2013.09.30,0:00,1341.91,1352.23,1322.34,1328.49,54382
2013.10.01,0:00,1327.9,1337.09,1282.03,1287.16,64838
2013.10.02,0:00,1286.88,1323.45,1277.5,1315.49,66503
2013.10.03,0:00,1315.8,1321.8,1301.68,1316.27,62599
2013.10.04,0:00,1316.5,1324.78,1305.39,1310.54,51887
2013.10.07,0:00,1311.38,1328.55,1308.14,1322.77,57427
2013.10.08,0:00,1322.3,1329.55,1315.25,1318.8,75507
2013.10.09,0:00,1319.05,1321.58,1294.3,1305.31,82086
2013.10.10,0:00,1305.45,1311.39,1282.01,1287.13,73100
2013.10.11,0:00,1286.4,1294.12,1261.32,1271.78,82868
2013.10.14,0:00,1277.17,1289.6,1268.27,1271.84,77352
2013.10.15,0:00,1272.7,1287.69,1251.23,1281.8,92602
2013.10.16,0:00,1281.63,1287.83,1268.85,1282,86681
2013.10.17,0:00,1281.8,1324.01,1274.09,1319.84,96012
2013.10.18,0:00,1319.28,1326.95,1311.31,1315.75,58265
2013.10.21,0:00,1316,1323.77,1312.73,1315.48,46335
2013.10.22,0:00,1315.55,1344.34,1309.78,1339.58,51044
2013.10.23,0:00,1339.5,1341.87,1328.81,1332.99,54824
2013.10.24,0:00,1332.5,1351.56,1329.93,1346.2,53691
2013.10.25,0:00,1345.98,1355.41,1336.21,1350.39,51415
2013.10.28,0:00,1351.83,1361.36,1345.97,1352.52,49404
2013.10.29,0:00,1352.09,1360.16,1339.89,1342.85,53388
2013.10.30,0:00,1343.79,1359.2,1334.36,1342.25,61794
2013.10.31,0:00,1340.51,1341.6,1318.7,1321.9,59121
2013.11.01,0:00,1322.7,1327.08,1305.72,1315.73,55524
2013.11.04,0:00,1313.77,1322.13,1310.76,1314.05,35176
2013.11.05,0:00,1313.7,1319.51,1305.51,1311.15,42590
2013.11.06,0:00,1311.48,1321.69,1308.82,1317.38,38711
2013.11.07,0:00,1317.08,1325.88,1296.4,1307.18,49614
2013.11.08,0:00,1307.25,1313.4,1280.76,1288.03,46270
2013.11.11,0:00,1287.54,1288.58,1278.81,1282.43,34144
2013.11.12,0:00,1281.73,1285.03,1261,1267.57,46653
2013.11.13,0:00,1265.9,1283.91,1265.51,1281.23,46691
2013.11.14,0:00,1281.35,1293.93,1277.81,1286.72,51020
2013.11.15,0:00,1287.05,1290.78,1280.02,1289.78,41386
2013.11.18,0:00,1289.01,1289.27,1269.66,1274.89,43380
2013.11.19,0:00,1275.4,1278.48,1268.79,1275.23,42962
2013.11.20,0:00,1274.93,1276.05,1240.75,1243.78,58746
2013.11.21,0:00,1242.85,1250.03,1236.38,1242.42,51805
2013.11.22,0:00,1242.65,1248.54,1240.75,1243.25,37613
2013.11.25,0:00,1241.89,1253.33,1226.47,1250.93,49621
